input,index,label,token
"['وزیرمملکت', 'نے', 'کہا', 'کہ', 'کے', 'پی', 'کے', 'میں', 'اور', 'بلوچستان', 'میں', 'چیزیں', 'بہتری', 'کی', 'طرف', 'جارہی', 'ہیں', 'جب', 'کہ', 'پیسکو', 'کو', '1400', 'کے', 'بجائے', '1450', 'میگاواٹ', 'بجلی', 'دے', 'رہے', 'ہیں', 'تاہم', 'سندھ', 'حکومت', 'پیسکو', 'کی', 'بڑی', 'نادہندہ', 'ہے', '۔']",21,4,1400
"['نیشنل', 'کمانڈ', 'اینڈ', 'ا', 'پریشن', 'سینٹر', 'کا', 'کہنا', 'ہے', 'کہ', 'گزشتہ', 'روز', 'ملک', 'بھر', 'میں', 'کورونا', 'وائرس', 'کے', '27', 'ہزار', '984', 'ٹیسٹ', 'کیئے', 'گئے', 'جس', 'سے', 'کورونا', 'ٹیسٹ', 'مثبت', 'ا', 'نے', 'کی', 'شرح', 'مسلسل', 'دوسرے', 'روز', '4', 'فیصد', 'سے', 'اوپر', 'رہی', 'جبکہ', 'اب', 'تک', 'ک', 'ل', '45', 'لاکھ', '14', 'ہزار', '827', 'کورونا', 'ٹیسٹ', 'کیئے', 'جا', 'چکے', 'ہیں', '۔']",48,4,14
"['دوسری', 'جانب', 'کاروباری', 'ہفتے', 'کے', 'پہلے', 'روزپاکستان', 'اسٹاک', 'ایکسچینج', 'میں', 'ملاجلا', 'رجحان', 'رہا', 'مارکیٹ', '91', 'پوائنٹس', 'کی', 'کمی', 'سے', '42ہزار', '115', 'پر', 'بند', 'ہوئی', 'دن', 'بھر', 'مجموعی', 'طور', 'پر', '369', 'کمپنیوں', 'کے', 'شیئرز', 'میں', 'کاروبار', 'ہوا', '۔']",29,4,369
"['کورونا', 'وائرس', 'کے', 'کیسز', 'اور', 'اس', 'سے', 'اموات', 'کے', 'اعتبار', 'سے', '10', 'سر', 'فہرست', 'ممالک', 'میں', '33', 'کروڑ', 'سے', 'زائد', 'ا', 'بادی', 'کا', 'حامل', 'امریکا', 'پہلے', 'نمبر', 'پر', 'ہے', 'جہاں', 'اس', 'وائرس', 'سے', 'اب', 'تک', '3', 'لاکھ', '8', 'ہزار', '89', 'افراد', 'موت', 'کے', 'منہ', 'میں', 'پہنچ', 'چکے', 'ہیں', 'جبکہ', 'اس', 'سے', 'بیمار', 'ہونے', 'والوں', 'کی', 'مجموعی', 'تعداد', '1', 'کروڑ', '69', 'لاکھ', '42', 'ہزار', '822', 'ہو', 'چکی', 'ہے', '۔']",63,4,822
"['جبکہ', 'مزید', '701', 'افراد', 'مکمل', 'صحت', 'یاب', 'ہو', 'کر', 'گھروں', 'کو', 'لوٹ', 'گئے', 'یوں', 'اب', 'تک', 'مجموعی', 'طور', 'پر98', '934', 'افراد', 'کورونا', 'کو', 'شکست', 'دے', 'کر', 'شفایاب', 'ہو', 'چکے', 'ہیں', '۔']",2,4,701
"['ان', 'میں', 'سے', '1', '183', 'ملازمین', 'کو', 'فا', 'فوکس', 'ویگن', 'میگوٹان', 'جبکہ', '2', '933', 'کو', 'جیانگلنگ', 'فورڈ', 'ٹیرٹری', 'کاریں', 'بطور', 'انعام', 'دی', 'گئیں', '۔']",13,4,933
"['درخواست', 'میں', 'کہا', 'گیا', 'ہے', 'کہ', 'مقدمہ', 'حکومتی', 'نااہلی', 'اور', 'معصوم', 'شہریوں', 'کی', 'جان', 'لینے', 'پر', 'درج', 'کیا', 'جائے', 'اور', 'مقدمے', 'میں', 'دفعہ', '302', 'اور', '322', 'لگائی', 'جائے', '۔']",25,4,322
"['دنیا', 'بھر', 'میں', 'کورونا', 'وائرس', 'سے', 'متاثرہ', 'افراد', 'کی', 'تعداد', '1', 'کروڑ', '69', 'لاکھ', '22', 'ہزار', '458', 'تک', 'جا', 'پہنچی', 'ہے', 'جبکہ', 'اس', 'موذی', 'وائرس', 'سے', 'ہلاکتیں', '6', 'لاکھ', '64', 'ہزار', '172', 'ہو', 'گئیں', '۔']",31,4,172
"['نیشنل', 'کمانڈ', 'اینڈ', 'آپریشن', 'سینٹر', 'کی', 'جانب', 'سے', 'جاری', 'کردہ', 'اعداد', 'و', 'شمار', 'کے', 'مطابق', 'گزشتہ', '24', 'گھنٹوں', 'کے', 'دوران', 'ملک', 'بھر', 'میں', '35', 'ہزار', '524', 'کورونا', 'ٹیسٹ', 'کئے', 'گئے', '۔']",25,4,524
"['228', 'اراکین', 'نے', 'اس', 'کے', 'حق', 'میں', 'جبکہ164', 'اراکین', 'نے', 'اس', 'کے', 'خلاف', 'ووٹ', 'دیا', '۔']",0,4,228
"['اجلاس', 'کو', 'بتایا', 'گیا', 'کہ', '4نالوں', 'اور', 'ایک', 'ندی', 'پر', '13441', 'گھر', 'اور', '2948', 'تجارتی', 'یونٹ', 'قائم', 'ہیں', 'ان', 'میں', 'گجر', 'نالہ', 'پر', '5916', 'گھر', 'اور', '2412', 'کمرشل', 'یونٹ', 'اورنگی', 'نالہ', 'پر', '4480', 'گھر', 'اور', '380', 'کمرشل', 'یونٹ', 'محمود', 'ا', 'باد', 'نالہ', 'پر', '106', 'گھراور', 'ملیر', 'ندی', 'پر', '1996', 'گھر', 'ا', 'باد', 'ہیں', 'حکومت', 'نے', 'نالوں', 'اور', 'ملیر', 'ندی', 'پر', 'رہائش', 'پذیر', 'اور', 'کاروبار', 'کرنے', 'والے', 'افراد', 'کو', 'مذکورہ', 'مقامات', 'خالی', 'کرنے', 'کے', 'نوٹس', 'جاری', 'کردیے', 'ہیں', '۔']",10,4,13441
"['ا', 'س', 'روز', 'تک', 'پاکستان', 'میں', 'مجموعی', '21', 'ہزار', 'متاثرین', 'کی', 'شناخت', 'ہوئی', 'تھی', 'اور', '486', 'افراد', 'کووڈ', '19', 'کے', 'مرض', 'سے', 'ہلاک', 'ہو', 'چکے', 'تھے', '۔']",15,4,486
"['اس', 'سے', 'قبل', 'بلوچستان', 'نے', 'میچ', 'کے', 'دوسرے', 'روز7', 'وکٹ', 'پر', '310', 'رنز', 'سے', 'پہلی', 'اننگز', 'کا', 'ا', 'غاز', 'کیا', 'اور', 'پوری', 'ٹیم', '362', 'پر', 'ا', 'و', 'ٹ', 'ہوگئی', 'بسم', 'اللہ', 'خان', '118', 'رنز', 'بناکر', 'پویلین', 'واپس', 'لوٹے', 'اسپنر', 'ساجد', 'خان', 'نے', '3', 'وکٹیں', 'حاصل', 'کیں', '۔']",23,4,362
"['فوربز', 'میگزین', 'نے', 'ای', 'کامرس', 'کمپنی', 'علی', 'بابا', 'کے', 'بانی', 'جیک', 'ما', 'کو', 'چین', 'کا', 'امیر', 'ترین', 'شخص', 'قرار', 'دیا', 'ہے', 'جن', 'کے', 'اثاثوں', 'کی', 'مالیت', 'انیس', 'اعشاریہ', 'پانچ', 'ارب', 'ڈالر', 'بتائی', 'گئی', 'ہے', '۔']",27,4,اعشاریہ
"['2019کے', '6', '2ملین', 'ٹن', 'کے', 'مقابلے', 'میں', 'اس', 'سال', '5', '9ملین', 'ٹن', 'کھاد', 'کی', 'فروخت', 'کا', 'امکان', 'ہے', '۔']",10,4,9ملین
"['اختتام', 'پر', 'اعلان', 'کیا', 'گیا', 'کہ', 'سب', 'سے', 'وزنی', 'کدو', 'کا', 'وزن', '1', '825', 'پونڈ', '830', 'کلوگرام', 'ہے', 'جو', 'محمد', 'صادق', 'نامی', 'ایک', 'مقامی', 'کسان', 'نے', 'ا', 'گایا', 'ہے', '۔']",14,4,پونڈ
"['لاہور', 'پاکستان', 'کرکٹ', 'بورڈ', 'نے', '192', 'کھلاڑیوں', 'کے', 'لیے', 'ڈومیسٹک', 'کنٹریکٹ', 'برائے', '21', '2020', 'کی', 'کٹیگریز', 'کا', 'اعلان', 'کردیا', 'ہے', '۔']",13,4,2020
"['محکمہ', 'گلگت', 'بلتستان', 'کے', 'مطابق', 'مارچ', 'کے', 'مہینے', 'یہ', 'تعداد', '184', 'تھی', 'اپریل', 'میں', '155', 'مئی', 'میں', 'یہ', 'تعداد', '372', 'اور', 'جون', 'کے', 'پہلے', 'چار', 'دونوں', 'میں', 'یہ', 'تعداد', '141', 'تھی', '۔']",10,4,184
"['اس', 'طرح', 'ایک', 'کلوگرام', 'ٹماٹر', 'میں', '150', 'ملی', 'گرام', 'تک', 'ایل', 'ڈوپا', 'دوا', 'پیدا', 'ہوسکتی', 'ہے', 'اور', 'اس', 'سے', 'پودے', 'اور', 'پھل', 'پر', 'کوئی', 'فرق', 'نہیں', 'پڑتا', '۔']",6,4,150
"['فرانس', 'میں', 'کورونا', 'وائرس', 'کی', 'وباء', 'سے', 'مجموعی', 'اموات', '57', 'ہزار', '761', 'ہو', 'چکی', 'ہیں', 'جہاں', 'اس', 'کے', 'اب', 'تک', 'کل', 'کیسز', '23', 'لاکھ', '65', 'ہزار', '319', 'رپورٹ', 'ہوئے', 'ہیں', '۔']",11,4,761
"['چین', 'میں', 'کورونا', 'مریضوں', 'کی', 'تعداد', '83', 'ہزار', '830', 'ہو', 'چکی', 'ہے', 'اور', 'اس', 'سے', 'ہونے', 'والی', 'اموات', 'کی', 'تعداد', '4', 'ہزار', '634', 'پر', 'رکی', 'ہوئی', 'ہے', '۔']",22,4,634
"['کورونا', 'وائرس', 'کےامریکا', 'میں', '14', 'لاکھ', '30', 'ہزار', '977', 'مریض', 'اسپتالوں', 'قرنطینہ', 'مراکز', 'میں', 'زیر', 'علاج', 'اور', 'گھروں', 'میں', 'ا', 'ئسولیشن', 'میں', 'ہیں', 'جن', 'میں', 'سے', '15', 'ہزار', '864', 'کی', 'حالت', 'تشویش', 'ناک', 'ہے', 'جبکہ', '11', 'لاکھ', '22', 'ہزار', '246', 'کورونا', 'مریض', 'اب', 'تک', 'شفایاب', 'ہو', 'چکے', 'ہیں', '۔']",28,4,864
"['کراچی', 'کنگز', 'کے', 'بابراعظم', 'اس', 'پی', 'ایس', 'ایل', 'میں', 'سب', 'سے', 'زیادہ', '410', 'رنز', 'بنانے', 'والے', 'بیٹسمین', 'ہیں', 'لاہور', 'قلندرز', 'کے', 'شاہین', 'آفریدی', 'سب', 'سے', 'زیادہ', '17', 'وکٹیں', 'لینے', 'والے', 'بولر', 'ہیں', '۔']",12,4,410
"['تفصیلات', 'کے', 'مطابق', 'غلام', 'محمد', 'مہر', 'شوگر', 'ملز', 'گھوٹکی', 'کے', 'ملازم', 'اور', 'ماتھیلو', 'کے', 'نواحی', 'گاو', 'ں', 'ولو', 'مہر', 'کے', 'رہائشی', 'رمیش', 'کمار', 'جو', '2009', 'میں', 'مذکورہ', 'شوگر', 'ملز', 'میں', 'بطور', 'دھوبی', 'بھرتی', 'ہوا', 'تھا', 'جس', 'کے', 'اکاو', 'نٹ', 'سے', '12', 'ارب', '78', 'کروڑ', '71', 'لاکھ', '45', 'ہزار', 'روپے', 'کی', 'خریداری', 'کا', 'انکشاف', 'ہوا', 'ہے', '۔']",42,4,78
"['ورلڈ', 'بیس', 'بال', 'سافٹ', 'بال', 'کنفیڈریشن', 'کے', 'مطابق', 'اس', 'وقت', 'ڈینور', 'کولورڈوسطح', 'زمین', 'سے', '5', 'ہزار', '130', 'فٹ', 'کے', 'ساتھ', 'دنیا', 'کا', 'بلند', 'مقام', 'ہے', 'جہاں', 'بیس', 'بال', 'کے', 'مقابلے', 'ہوتے', 'ہیں', 'اب', 'اسکردویہ', 'ریکارڈ', 'اپنے', 'نام', 'کرلے', 'گا', '۔']",16,4,130
"['میجر', 'جنرل', 'بابر', 'افتخار', 'نے', 'مزید', 'کہا', 'کہ', 'بھارت', 'مقبوضہ', 'کشمیر', 'میں', 'انسانی', 'حقوق', 'کی', 'شدید', 'خلاف', 'ورزیاں', 'کر', 'رہا', 'ہے', 'بھارت', 'نے', 'دو', 'ہزار', 'چودہ', 'سے', 'ایل', 'او', 'سی', 'پر', 'جنگ', 'بندی', 'کی', 'خلاف', 'ورزیاں', 'بڑھا', 'دی', 'ہیں', '۔']",25,4,چودہ
"['بین', 'الاقوامی', 'بلین', 'مارکیٹ', 'میں', 'فی', 'اونس', '24', 'قیراط', 'سونے', 'کی', 'قیمت', '16ڈالر', 'کی', 'کمی', 'سے', '1824ڈالر', 'کی', 'سطح', 'پر', 'پہنچنے', 'کے', 'باعث', 'مقامی', 'صرافہ', 'مارکیٹوں', 'میں', 'بھی', 'پیرکو', 'فی', 'تولہ', 'اور', 'فی', 'دس', 'گرام', 'سونے', 'کی', 'قیمتوں', 'میں', 'بالترتیب', '300روپے', 'اور', '257روپے', 'کی', 'کمی', 'واقع', 'ہوئی', '۔']",33,4,دس
"['نیشنل', 'کمانڈ', 'اینڈ', 'ا', 'پریشن', 'سینٹر', 'کے', 'مطابق', 'گزشتہ', '24', 'گھنٹوں', 'میں', '665', 'نئے', 'کورونا', 'کیسز', 'سامنے', 'ا', 'گئے', 'مزید', '4', 'افراد', 'اس', 'موذی', 'وباء', 'کے', 'سامنے', 'زندگی', 'کی', 'بازی', 'ہار', 'گئے', 'جبکہ', '499', 'مریض', 'اس', 'بیماری', 'سے', 'شفایاب', 'ہو', 'گئے', '۔']",12,4,665
"['سدرن', 'پنجاب', 'کی', 'جانب', 'سے', 'کپتان', 'شان', 'مسعود', 'نے', '78', 'رنز', 'کی', 'ناقابل', 'شکست', 'اننگز', 'کھیلی', 'اور', 'زیشان', 'اشرف', 'نے', '32', 'گیندوں', 'پر', '55', 'رنز', 'کی', 'جارحانہ', 'اننگز', 'کھیلی', '۔']",23,4,55
"['صبح', '8', 'بجے', 'سے', 'شام', '5', 'بجے', 'تک', 'کورونا', 'کی', 'وبا', 'سے', 'متاثر', 'غریب', 'خاندان', 'کے', 'سربراہ', 'کو', 'بائیومیٹرک', 'تصدیق', 'کے', 'بعد', '12000', 'روپے', 'کی', 'امدادی', 'رقم', 'دینے', 'کے', 'لیے', 'مراکز', 'کے', 'علاوہ', 'نجی', 'بینک', 'کے', 'اے', 'ٹی', 'ایم', 'کے', 'ذریعے', 'بھی', 'رقم', 'حاصل', 'کرنے', 'کی', 'سہولت', 'دی', 'گئی', '۔']",22,4,12000
"['این', 'بی', 'پی', 'اسپورٹس', 'کمپلیکس', 'کراچی', 'میں', 'چار', 'روزہ', 'میچ', 'کا', 'فیصلہ', 'تیسرے', 'دن', 'ہی', 'ہوگیا', 'سدرن', 'پنجاب', 'نے', 'گذشتہ', 'سال', 'کی', 'فائنلسٹ', 'ناردرن', 'کو', 'اننگز', 'اور', '96', 'رنز', 'سے', 'ہرا', 'دیا', 'تیسرے', 'روز', 'کا', '31', 'رنز3', 'وکٹ', 'سے', 'دوسری', 'اننگز', 'کا', 'دوبارہ', 'ا', 'غاز', 'کرنے', 'والی', 'ناردرن', 'کی', 'ٹیم', '65', '1', 'اوورز', 'میں', '246پر', 'ا', 'و', 'ٹ', 'ہوگئی', 'حماد', 'اعظم', 'نے', '79', 'رنز', 'بنائے', '۔']",35,4,31
"['جرمنی', 'نے', 'مالی', 'میں', 'اپنے', '650', 'فوجی', 'بھیجنے', 'کا', 'اعلان', 'پہلے', 'ہی', 'کیا', 'تھاجہاں', 'پر', '1500', 'سے', 'فرانسیسی', 'فوجی', 'تعینات', 'ہیں', '۔']",15,4,1500
"['چئیرمین', 'ایل', 'پی', 'جی', 'ایسوسی', 'ایشن', 'کا', 'کہنا', 'ہے', 'کہ', 'بین', 'الاقوامی', 'مارکیٹ', 'میں', 'ایل', 'پی', 'جی', 'کی', 'فی', 'میٹرک', 'ٹن', 'قیمت', 'میں', '79', 'ڈالر', 'اضافہ', 'ہوا', 'ہے', 'جس', 'کے', 'بعد', 'ایل', 'پی', 'جی', 'کی', 'قیمت', '457', 'ڈالر', 'سے', 'بڑھ', 'کر', '536', 'ڈالر', 'پر', 'پہنچ', 'گئی', 'ہے', '۔']",41,4,536
"['ایکسپریس', 'نیوز', 'کے', 'مطابق', 'ایف', 'بی', 'آر', 'نے', 'گزشتہ', 'پانچ', 'سال', 'سے', 'اپیلٹ', 'ٹریبونل', 'ان', 'لینڈ', 'ریونیو', 'اے', 'ٹی', 'آئی', 'آر', 'کراچی', 'میں', '647', 'ارب', 'روپے', 'مالیت', 'کے', 'زیر', 'التوا', '5160', 'کیسز', 'جلد', 'نمٹانے', 'کے', 'لیے', 'فوکل', 'پرسن', 'تعینات', 'کردیا', '۔']",30,4,5160
"['کورونا', 'وائرس', 'کے', 'مریضوں', 'کی', 'تعداد', 'کے', 'حوالے', 'سے', 'ممالک', 'کی', 'فہرست', 'میں', 'برازیل', 'دوسرے', 'نمبر', 'پر', 'ہے', 'جہاں', 'کورونا', 'کے', 'مریضوں', 'کی', 'تعداد', '13', 'لاکھ', '15', 'ہزار', '941', 'تک', 'جا', 'پہنچی', 'ہے', 'جبکہ', 'یہ', 'وائرس', '57', 'ہزار', '103', 'زندگیاں', 'نگل', 'چکا', 'ہے', '۔']",28,4,941
"['1973', 'کے', 'آئین', 'میں', 'ترامیم', 'کے', 'حوالے', 'سے', 'دو', 'تہائی', 'اکثریت', 'سے', 'ترامیم', 'کا', 'اختیار', 'دیا', 'گیا', 'اور', 'پھر', 'بعد', 'کے', 'مارشل', 'لاء', 'اور', 'برسراقتدار', 'حکمرانوں', 'نے', 'دو', 'تہائی', 'اکثریت', 'سے', 'ترامیم', 'کا', 'سلسلہ', 'جاری', 'رکھا', 'ہوا', 'ہے۔']",9,4,تہائی
"['نوٹیفکیشن', 'کے', 'مطابق', 'حکومت', 'پاکستان', 'کی', 'جانب', 'سے', 'پیٹرولیم', 'کی', 'قیمتوں', 'میں', 'اضافہ', 'کے', 'بعد', 'ریلوے', 'حکام', 'نے', 'فریٹ', 'ٹرین', 'امپورٹڈ', 'کوئلہ', 'کی', 'قیمتوں', 'میں', 'فی', 'میٹرک', 'ٹن', 'کے', 'حساب', 'سے', 'اضافہ', 'کیا', 'ہے', 'جو', 'کراچی', 'پورٹ', 'قاسم', 'اور', 'بن', 'قاسم', 'ریلوے', 'اسٹیشن', 'سے', 'یوسف', 'والا', 'ریلوے', 'سٹیشن', 'تک', '1060', 'کلو', 'میٹر', 'کا', 'فاصلہ', 'بنتا', 'ہے', 'جب', 'کہ', 'ریلوے', 'حکام', 'نے', 'فی', 'کلو', 'میٹر', 'تک', 'کا', 'کرایہ', '3', 'روپے', 'بڑھا', 'کر', '826', 'روپے', 'کے', 'حساب', 'سے', 'مقرر', 'کیے', 'ہیں', 'اسی', 'طرح', 'ایک', 'ٹن', '4', 'ہزار55', '56', 'پیسے', 'فی', 'ٹن', 'مقرر', 'کیے', 'ہیں', 'جس', 'کے', 'بعد', 'اب', '60', 'ٹن', 'ہاپر', 'ویگن', 'کا', 'کرایہ', '2', 'لاکھ', '43', 'ہزار', '333', 'روپے', 'ہو', 'گئے', 'ہیں', '۔']",106,4,333
"['گزشتہ', '24', 'گھنٹوں', 'میں', 'مزید', '10', 'اموات', 'رپورٹ', 'ہوئیں', 'جس', 'کے', 'بعد', 'مجموعی', 'اموات', 'کی', 'تعداد', '6', 'ہزار', '702', 'ہوگئی', '۔']",18,4,702
"['یوٹیلیٹی', 'اسٹورز', 'پر', 'گھی', 'اور', 'کوکنگ', 'آئل', 'دو', 'روز', 'پہلے', 'ہی', 'مہنگا', 'کیا', 'جاچکا', 'ہے', 'یوٹیلیٹی', 'اسٹورز', 'پر', 'گھی', 'اور', 'کوکنگ', 'آئل', 'کی', 'قیمت', 'میں', '22', 'سے', '27', 'روپے', 'اضافہ', 'کیا', 'گیا', 'تھا', '۔']",27,4,27
"['جنیوا', 'اقوام', 'متحدہ', 'کی', 'سلامتی', 'کونسل', 'کی', 'جانب', 'سے', 'ایران', 'پر', 'اسلحے', 'کی', 'خرید', 'و', 'فروخت', 'پر', '13', 'سالہ', 'پابندی', 'مشترکہ', 'جامع', 'منصوبہ', 'بندی', 'کی', 'قرارداد', '2231', 'کے', 'ایک', 'حصے', 'کے', 'طور', 'پر', 'ا', 'ج', 'ختم', 'ہوگئی', '۔']",26,4,2231
"['نیشنل', 'کمانڈ', 'اینڈ', 'آپریشن', 'سینٹرکے', 'تازہ', 'اعداد', 'وشمارکے', 'مطابق', 'گزشتہ', '24', 'گھنٹوں', 'میں', 'کورونا', 'کے660', 'نئے', 'کیسز', 'رپورٹ', 'ہوئے', 'جس', 'کے', 'بعد', 'ملک', 'بھرمیں', 'مجموعی', 'کیسز', 'کی', 'تعداد', '3', 'لاکھ', '24', 'ہزار', '744', 'ہوگئی', '۔']",32,4,744
"['ادارے', 'کی', 'جانب', 'سے', 'جاری', 'کی', 'گئی', 'معلومات', 'کے', 'مطابق', 'بارشوں', 'اور', 'سیلاب', 'سے', 'اب', 'تک', 'بلوچستان', 'میں', 'آٹھ', '،', 'خیبر', 'پختونخواہ', 'میں', '38', '،', 'پنجاب', 'میں', '11', '،', 'کشمیر', 'میں', '19', 'اور', 'گلگت', 'بلتستان', 'میں', 'پانچ', 'ہلاکتیں', 'ہوئی', 'ہیں', '۔']",23,4,38
"['گرفتار', 'گینگ', 'وارکارندے', 'نے7دسمبر', 'کواستاد', 'احمد', 'علی', 'مگسی', 'گروپ', 'کی', 'ہدایت', 'پر', 'اپنے4ساتھیوں', 'کے', 'ہمراہ', 'بہادر', 'آباد', 'میں', 'بلڈر', 'کے', 'دفتر', 'میں', 'داخل', 'ہوکر', 'بلڈر', 'سے', '50', 'لاکھ', 'رپے', 'بھتہ', 'طلب', 'کیا', 'تھا', 'واردات', 'کے', 'وقت', 'ملزم', 'پستول', 'اور', 'اس', 'کے', 'ساتھی', 'دستی', 'بم', 'سے', 'لیس', 'تھے', 'اور', 'سی', 'سی', 'ٹی', 'وی', 'فوٹیج', 'میں', 'بھی', 'ملزمان', 'کو', 'دیکھا', 'جا', 'سکتا', 'ہے', '۔']",26,4,50
"['کورونا', 'وائرس', 'کے', 'دنیا', 'بھر', 'میں', '56', 'لاکھ', '40', 'ہزار', '145', 'مریض', 'اسپتالوں', 'قرنطینہ', 'مراکز', 'میں', 'زیر', 'علاج', 'اور', 'گھروں', 'میں', 'ا', 'ئسولیشن', 'میں', 'ہیں', 'جن', 'میں', 'سے', '66', 'ہزار', '203', 'کی', 'حالت', 'تشویش', 'ناک', 'ہے', 'جبکہ', '99', 'لاکھ', '13', 'ہزار', '795', 'مریض', 'صحت', 'یاب', 'ہو', 'چکے', 'ہیں', '۔']",28,4,66
"['دنیا', 'بھر', 'میں', 'کورونا', 'وائرس', 'سے', 'متاثرہ', 'افراد', 'کی', 'تعداد', '1', 'کروڑ', '69', 'لاکھ', '22', 'ہزار', '458', 'تک', 'جا', 'پہنچی', 'ہے', 'جبکہ', 'اس', 'موذی', 'وائرس', 'سے', 'ہلاکتیں', '6', 'لاکھ', '64', 'ہزار', '172', 'ہو', 'گئیں', '۔']",16,4,458
"['فرانس', 'میں', 'کورونا', 'وائرس', 'کے', 'باعث', 'مجموعی', 'ہلاکتیں', '29', 'ہزار', '663', 'ہوگئیں', 'جبکہ', 'کورونا', 'کیسز', '1', 'لاکھ', '60', 'ہزار', '750', 'ہو', 'گئے', '۔']",10,4,663
"['تین', 'سو', 'یونٹ', 'تک', 'بجلی', 'استعمال', 'کرنے', 'والے', 'صارفین', 'کے', 'لیے', '15پیسے', 'فی', 'یونٹ', 'کا', 'اضافہ', 'کیا', 'گیا', 'ہے', 'جبکہ', 'تین', 'سو', 'یونٹ', 'سے', 'زائد', 'بجلی', 'استعمال', 'کرنے', 'والے', 'صارفین', 'کے', 'لیے', 'تین', 'پیسے', 'فی', 'یونٹ', 'اضافہ', 'کیا', 'گیا', 'ہے', '۔']",0,4,تین
"['کولمبو', 'میں', 'جاری', 'تین', 'ٹیسٹ', 'میچوں', 'کی', 'سیریز', 'کے', 'دوسرے', 'ٹیسٹ', 'میچ', 'کے', 'تیسرے', 'دن', 'سری', 'لنکا', 'کی', 'ٹیم', 'اپنی', 'پہلی', 'اننگز', 'میں', '315', 'رنز', 'بنا', 'کر', 'آؤٹ', 'ہوگئی', 'ہے', '۔']",23,4,315
"['دبئی', 'مشہور', 'یوٹیوبر', 'میاں', 'بیوی', 'نے', 'اپنے', 'دوسرے', 'بچے', 'کی', 'جنس', 'کا', 'انکشاف', 'دبئی', 'کی', 'سب', 'سے', 'بلند', 'عمارت', 'پر', 'ظاہر', 'کیا', 'جس', 'پر', 'پاکستانی', 'روپے', 'میں', 'دوکروڑ', 'تیس', 'لاکھ', 'روپے', 'ادا', 'کئے', 'گئے', 'ہیں', '۔']",27,4,دوکروڑ
"['ڈھاکہ', 'میں', 'کھیلے', 'جانے', 'والے', 'میچ', 'میں', 'جنوبی', 'افریقہ', 'نے', 'پہلے', 'کھیلتے', 'ہوئے', 'میزبان', 'ٹیم', 'کو', '163', 'رنز', 'کا', 'ہدف', 'دیا', 'جو', 'اس', 'نے', '28', 'ویں', 'اوور', 'میں', '3', 'وکٹوں', 'کے', 'نقصان', 'پر', 'حاصل', 'کر', 'لیا', '۔']",16,4,163
"['شادی', 'کی', 'تقریب', 'میں', 'شہزادی', 'کی', 'دادی', '94', 'سالہ', 'ملکہ', 'الزبتھ', 'اور', 'دادا', '99', 'سالہ', 'پرنس', 'فلپ', 'نے', 'بھی', 'شرکت', 'کی', '۔']",13,4,99
"['برطانیہ', 'میں', 'کورونا', 'وائرس', 'کے', 'کیسز', 'اور', 'اس', 'سے', 'اموات', 'دوبارہ', 'تیزی', 'سے', 'بڑھنے', 'لگی', 'ہیں', 'یہاں', 'اس', 'سے', 'اموات', '65', 'ہزار', '520', 'تک', 'جا', 'پہنچی', 'ہیں', 'جبکہ', 'کورونا', 'وائرس', 'کے', 'کیسز', '19', 'لاکھ', '13', 'ہزار', '277', 'ہو', 'چکے', 'ہیں', '۔']",22,4,520
"['اس', 'میچ', 'میں', 'فتح', 'کے', 'لیے', 'میزبان', 'ٹیم', 'نے', 'آسٹریلیا', 'کو', '412', 'رنز', 'کا', 'ہدف', 'دیا', 'تھا', 'لیکن', 'آسٹریلوی', 'ٹیم', 'چوتھے', 'دن', 'کے', 'آخری', 'سیشن', 'میں', '242', 'رنز', 'بنا', 'کر', 'آؤٹ', 'ہوگئی', '۔']",26,4,242
"['انگریزی', 'کے', 'سابق', 'استاد', 'جیک', 'ما', 'نے', 'یہ', 'کمپنی', 'پندرہ', 'سال', 'پہلے', 'شروع', 'کی', 'تھی', '۔']",9,4,پندرہ
"['اس', 'ضمن', 'میں', '37', 'سے', '73', 'برس', 'تک', 'کے', '408', '802', 'افراد', 'کا', 'ڈیٹا', 'دیکھا', 'گیا', 'جو', 'برطانوی', 'بایو', 'بینک', 'میں', 'موجود', 'تھا', '۔']",9,4,408
"['محکمہ', 'موسمیات', 'کے', 'مطابق', 'جمعہ', 'کو', 'کم', 'سے', 'کم', 'درجہ', 'حرارت', '5', '6', 'ڈگری', 'سینٹی', 'گریڈ', 'ریکارڈ', 'ہوا', 'جس', 'کی', 'وجہ', 'سے', 'سردی', 'کا', 'سابقہ', '10', 'سالہ', 'ریکارڈ', 'ٹوٹ', 'گیا', 'جبکہ', '12', 'سال', 'کے', 'بعد', 'شہر', 'میں', 'کم', 'ترین', 'درجہ', 'حرارت', 'ریکارڈ', 'ہوا', '۔']",25,4,10
